Token.ID	Variety	Corpus	Speaker	Speaker.sex	Speaker.YOB	Context	Inclusion	Inclusion.comments	Semantics	Response.variable	Verb.form	Verb.particle	Recipient	Recipient.head	Recipient.type	Recipient.animacy	Recipient.definiteness	Recipient.length	Recipient.coordinated	Recipient.quantified.pronoun	Recipient.contains.contraction	Recipient.contains.acronym	Recipient.contains.multiword.number	Recipient.contains.potentially.relevant.like	Theme	Theme.head	Theme.type	Theme.animacy	Theme.definiteness	Theme.length	Theme.coordinated	Theme.quantified.pronoun	Theme.rate.expression	Theme.contains.contraction	Theme.contains.acronym	Theme.contains.multiword.number	Theme.contains.potentially.relevant.like	Recipient.lemma	Recipient.inlist	Theme.lemma	Theme.inlist
dat-2992	US	SWBD	1490	M	1950	A: -- I think they might have been a contender, might have given Washington a game.	y	NA	A	D	given	NA	Washington	Washington	N	L	Definite-pn	1	0	0	0	0	0	0	a game	game	N	I	Indefinite	2	0	0	0	0	0	0	0	washington	TRUE	game	TRUE
dat-2993	US	SWBD	1495	F	1970	A: -- we always just give her her purse, you know, and she'll -- //B: Yeah. //A: -- get it out or whatever.	y	NA	T	D	give	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	her purse	purse	N	I	Definite	2	0	0	0	0	0	0	0	her	TRUE	purse	TRUE
dat-2994	US	SWBD	1497	M	1932	@@A: Uh-huh. Yep. [tone] Well, be sure and tell Diane ''Hello'' and it has been a pleasure talking to you [tone]. It sounds like our time [tone] is up and, uh, give him the best from, uh, his dad [tone]. //B: Okay, I'm, I am not sure if our time is up or [tone] my phone just went out #of# --	y	NA	C	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	the best	best	N	I	Definite	2	0	0	0	0	0	0	0	him	TRUE	best	TRUE
dat-2995	US	SWBD	1498	F	1937	B: And, uh, there is a number that you can send or a place that you can send to the post office and give them your address and tell them you don't want anymore of this, and I just haven't done, in fact, she was just telling me about it recently.	y	NA	C	D	give	NA	them	them	P	C	Definite	1	0	0	0	0	0	0	your address	address	N	I	Definite	2	0	0	0	0	0	0	0	them	TRUE	address	TRUE
dat-2996	US	SWBD	1501	F	1962	their lots that they own that are green and stuff, they keep them really nice. Uh, their schools here are really good and updated. They've got computers in the schools. I'm very pleased, at least with the area that we're in, with how they spend their money. Their, their, they don't tax us outrageously and they seem to really give us a lot for our tax dollars. They offer community classes for our kids to go to that are just very mis-, minimal costs, you know, just cover the instructor.	y	NA	A	D	give	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	a lot	lot	I	I	Indefinite	2	0	0	0	0	0	0	0	us	TRUE	lot	TRUE
dat-2997	US	SWBD	1504	F	1943	you've got to do these, you've got to investigate it, you've got to check all these things, does it have that, you, you know, you can't just go to this dealer, you really need to check them all, and you can't fall in love with one, you've got to be able to turn your back on, and then by the time everyone had given me their advice, I thought, you know, this car turns on every morning. I think I'll [laughter] just keep going.	y	NA	C	D	given	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	their advice	advice	N	I	Definite	2	0	0	0	0	0	0	0	me	TRUE	advice	TRUE
dat-2998	US	SWBD	1504	F	1943	B: -- and, uh, I gave one of them JUNGLE BOOK and one of them -- //A: [Laughter].	y	NA	T	D	gave	NA	one of them	them	P	A	Indefinite	3	0	1	0	0	0	0	Jungle Book	Jungle Book	N	I	Definite-pn	2	0	0	0	0	0	0	0	them	TRUE	NA	FALSE
dat-2999	US	SWBD	1507	F	1939	B: -- I had the same problem whenever I had a General Motors car. I had a Chevy and, uh, it was constantly giving me valve problems. I had this constant ticking of the valves and, uh, I switched over to Chrysler Plymouth, and I haven't had a lick of problem. //A: Does your car have an air bag?	y	NA	A	D	giving	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	valve problems	problems	N	I	Indefinite	2	0	0	0	0	0	0	0	me	TRUE	problems	TRUE
dat-3000	US	SWBD	1508	F	1963	B: -- and letting them know they're loved and stuff. //A: Right. #Right.# //B: #give them, give them an edge,# but, we feel like, like the first year needs to be devoted to, uh, making the family, the couple strong -- //A: Uh-huh.	y	NA	A	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	an edge	edge	N	I	Indefinite	2	0	0	0	0	0	0	0	them	TRUE	edge	TRUE
dat-3001	US	SWBD	1513	F	1936	B: Back to Mississippi? //A: Well, I don't know, we're going give them another choice [laughter].	y	NA	A	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	another choice	choice	N	I	Indefinite	2	0	0	0	0	0	0	0	them	TRUE	choice	TRUE
dat-3002	US	SWBD	1519	F	1971	B: And, uh, most of the benefits are pretty good. The hospital benefits and, and they let you pick your own doctor. You have your choice actually. If, uh, it's better, they give you a list --	y	NA	C	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a list	list	N	I	Indefinite	2	0	0	0	0	0	0	0	you	TRUE	list	TRUE
dat-3003	US	SWBD	1521	F	1954	B: #Well I# use to. It use to be a good days that for, instead of giving my kids an allowance I just told them they could go around the neighborhood and collect things to be recycled and then I would drive them over and they would get some money --	y	NA	T	D	giving	NA	my kids	kids	N	A	Definite	2	0	0	0	0	0	0	an allowance	allowance	N	I	Indefinite	2	0	0	0	0	0	0	0	kids	TRUE	allowance	TRUE
dat-3004	US	SWBD	1528	M	1940	A: Yeah. //B: So what I did was I gave her another checkbook and I said okay y-, this is your account. You can have money anytime you want it, just tell me how much is in your account. //A: Uh-huh.	y	NA	T	D	gave	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	another checkbook	checkbook	N	I	Indefinite	2	0	0	0	0	0	0	0	her	TRUE	checkbook	TRUE
dat-3005	US	SWBD	1528	M	1940	B: -- one thing that Mom got into was that was pretty nice was an H M O. They took all the money from, from, uh, Medicare, how should I say it, uh, this H M O thing said,, uh, had an agreement with Medicare that said on the average you are going to spend X amount of dollars per year, so if you will give us that money, we promise to take care of, of, uh -- //A: #All the bills.#	y	NA	T	D	give	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	that money	money	N	I	Definite	2	0	0	0	0	0	0	0	us	TRUE	money	TRUE
dat-3006	US	SWBD	1528	M	1940	B: Uh, sort of. Yeah. I live in Virginia. I don't, I work in D C [sniffing]. //A: So, I'm, uh, and I'm, well I'll give you a clue. I've, if, if guns caused crime, there'd be a lot of crime in Virginia and not much in D C #[laughter] but# -- //B: #[Laughter]# So how does that rate you in the, uh, the scale that they've	y	NA	C	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a clue	clue	N	I	Indefinite	2	0	0	0	0	0	0	0	you	TRUE	clue	TRUE
dat-3007	US	SWBD	1531	M	1967	B: -- you know, every one, and every, all the candidates just seem to be, you now, have this bread and circuses policy of, you know, we'll give you a dollar a day, if you vote for us.	y	NA	T	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a dollar a day	dollar	N	I	Indefinite	4	0	0	1	0	0	0	0	you	TRUE	dollar	TRUE
dat-3008	US	SWBD	1531	M	1967	A: -- they'll, uh, check to see if you're H I V positive and if you are, not only will they not give you, uh, a policy, but they'll, uh, they have like, there's like, you know, a database of people that have tested positive, so you'll never be able to get insurance ever again.	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a policy	policy	N	I	Indefinite	2	0	0	0	0	0	0	0	you	TRUE	policy	TRUE
dat-3009	US	SWBD	1533	M	1965	B: I mean, //A: You know, even if they give it a shot, it's still going to be black market all over the place, you know, //B: That's right. That's right.	y	NA	A	D	give	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	a shot	shot	N	I	Indefinite	2	0	0	0	0	0	0	0	it	TRUE	shot	TRUE
dat-3010	US	SWBD	1533	M	1965	A: Uh, they essentially, no I sure don't {talking to someone else}, {resumes talking to B} uh, they essentially, uh, they essentially, uh, made me the offer and then, and then, uh, did the drug testing thing after that. So, uh, it was one of those things where you go through the, the general battery of all their tests and, and then, they essentially give you the offer -- //B: Uh-huh. //A: -- and then at that point they'll, they'll ask you to go to a drug testing	y	NA	C	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	the offer	offer	N	I	Definite	2	0	0	0	0	0	0	0	you	TRUE	offer	TRUE
dat-3011	US	SWBD	1539	M	1938	A: Uh, it, it really, uh, I should say one arm giving another arm a transfusion through a leaky tube #because,#	y	NA	A	D	giving	NA	another arm	arm	N	I	Indefinite	2	0	0	0	0	0	0	a transfusion	transfusion	N	I	Indefinite	2	0	0	0	0	0	0	0	arm	TRUE	transfusion	TRUE
dat-3012	US	SWBD	1539	M	1938	A: Yeah. Uh, my, my opinion of taxes is that we just send money to Washington or to the state and they say they are going to send some back, it's like giving yourself a tra-, it's like one arm giving the other a transfusion. //B: Yeah.	y	NA	A	D	giving	NA	the other	other	N	I	Definite	2	0	0	0	0	0	0	a transfusion	transfusion	N	I	Indefinite	2	0	0	0	0	0	0	0	other	TRUE	transfusion	TRUE
dat-3013	US	SWBD	1543	M	1959	A: Yeah. //B: Um, one thing that I've kind of been following that I, I'd really, I'm kind of waiting for it, and I, maybe after the presidential elections we'll see it, and that is for President Bush to, uh, see if he can, see if he can give the line item veto a try.	y	NA	A	D	give	NA	the line item veto	veto	N	I	Definite	4	0	0	0	0	0	0	a try	try	N	I	Indefinite	2	0	0	0	0	0	0	0	veto	TRUE	try	TRUE
dat-3014	US	SWBD	1547	M	1965	B: So, uh, uh, to give you an example, uh, we will go out of the printing media. I know of cases where, uh, we have one television media where they will show [noise] clippings from one event and describe another event but, with the the attempt to give you the impression that what they're talking about is the same thing they are showing you.	y	NA	C	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	an example	example	N	I	Indefinite	2	0	0	0	0	0	0	0	you	TRUE	example	TRUE
dat-3015	US	SWBD	1555	M	1960	A: -- and why give him this part also? //B: Yeah, that just uh, I mean for for one person I am sure they have studied the law and have been involved in it for so long, but still I think it's, this is suppose to be a system of government by the people even though that's kind	y	NA	A	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	this part	part	N	I	Definite	2	0	0	0	0	0	0	0	him	TRUE	part	TRUE
dat-3016	US	SWBD	1556	M	1961	B: -- weather better, but the oil, the, the, uh, Goodyear store won't even, they say they can't give you the oil. They say it's against the federal law now and that they have to charge the waste recycling fee. //A: My goodness.	y	NA	T	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	the oil	oil	N	I	Definite	2	0	0	0	0	0	0	0	you	TRUE	oil	TRUE
dat-3017	US	SWBD	1564	M	1952	A: I don't know if that, that would make sense. I guess, uh, I guess what people do, I guess the government's incentive now is to create incentives so that people will do more, I guess house building or buying homes, or, you know, because if they give them br-, tax break on their interest. //B: Yeah. //A: Because I have a break on our interest. I mean all our, our all our	y	NA	A	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	tax break	break	N	I	Indefinite	2	0	0	0	0	0	0	0	them	TRUE	break	TRUE
dat-3018	US	SWBD	1577	M	1962	what's the campaign. The campaign is four guys go against each other and there's no advertising. Those people I can believe are doing it because they want to change the process [talking] but when you're talking about having to spend tens of millions of dollars to get elected and then being in the pockets of all these people who gave you the money and then having to regard how to rep-, you know, how to, uh, do for yourself. I think, I, I really think that, it's not so much that corrupt people go into it as that the process corrupts.	y	NA	T	D	gave	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	the money	money	N	I	Definite	2	0	0	0	0	0	0	0	you	TRUE	money	TRUE
dat-3019	US	SWBD	1587	M	1969	B: ((I'm on a, I'm on a)) cordless. //A: Oh, you are? //B: It's giving me some trouble. [static] Jeez. ((That make it better)). //A: Uh, all set?	y	NA	A	D	giving	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	some trouble	trouble	N	I	Indefinite	2	0	0	0	0	0	0	0	me	TRUE	trouble	TRUE
dat-3020	US	SWBD	1597	M	1962	story, but it was, it was just an incredibly humiliating experience what I went through, and it amounted to, uh, going in, uh, before any of these interviews, I'm not even working for this company, I'm going in for, like, interviews and they flew me out to Chicago and, and, uh, before I went into any of the interviews, uh, they took me to the doctor to give me a physical. They said it was going to be a physical, you know, and, uh, actually bec-,	y	NA	A	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	a physical	physical	N	I	Indefinite	2	0	0	0	0	0	0	0	me	TRUE	physical	TRUE
dat-3021	US	SWBD	1602	F	1963	B: No, huh-uh. My hu-, uh, ex-husband's, this is, just happened a couple of weeks ago. He's my ex-husband but just a few months ago when he was my husband, uh, his father gave us this car and everything is wrong with it. I mean, the power steering fluid leaks, the oil leaks, the brake fluid leaks, #you know,#	y	NA	T	D	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	this car	car	N	I	Definite	2	0	0	0	0	0	0	0	us	TRUE	car	TRUE
dat-3022	US	SWBD	1654	M	1959	A: Uh, uh, from my father. //B: Oh, really [laughter]? //A: Yeah, he had, he had given me the information and I said, um, that's interesting, so I thought I'd, uh, get involved and see what's going on with it. //B: Yeah, kind of curious because I'm, some people found about it ((on the))	y	NA	C	D	given	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	the information	information	N	I	Definite	2	0	0	0	0	0	0	0	me	TRUE	information	TRUE
dat-3023	US	SWBD	1676	M	1964	B: And the chances for things getting out of control and another fascist type of regime rising are quite good. Uh, anyone at this point who can give them food, security and make them, you know, feel some pride again, could become a major threat. Especially some of these republics which are striving to become independent from central Moscow and that kind of administration. Uh, and if we don't get our tushes in there [thumping] and spend more effort and money	y	NA	A	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	food, security	security	N	I	Indefinite	2	1	0	0	0	0	0	0	them	TRUE	security	TRUE
dat-3024	US	SWBD	1680	F	1950	seems that everything is more serious -- //B: It's more complicated. //A: -- it's more complicated, it's emotional. It's not a matter of giving them a lollipop anymore, //B: [Laughter].	y	NA	T	D	giving	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	a lollipop	lollipop	N	I	Indefinite	2	0	0	0	0	0	0	0	them	TRUE	lollipop	TRUE
dat-3025	US	SWBD	1684	F	1966	A: I imagine the activities we, uh, encounter with our kids are quite different at #this point.# //B: #They probably are# [laughter]. But maybe you can give me some insight and I can remind you of the [laughter] old times, huh. //A: Oh, I remember them fondly. It seems like th-, the, b-, like young children, uh, destroy your sleep and older children destroy your life	y	NA	C	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	some insight	insight	N	I	Indefinite	2	0	0	0	0	0	0	0	me	TRUE	insight	TRUE
dat-3026	US	SWBD	1697	F	1940	B: And then what happened was, is, you know, they gave her a call because they knew that she was my baby-sitter. Called her and they said, uh, [swallowing] that he's sick. Well she wasn't home.	y	NA	A	D	gave	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	a call	call	N	I	Indefinite	2	0	0	0	0	0	0	0	her	TRUE	call	TRUE
dat-3027	US	SWBD	NA	NA	NA	A:  But, [throat_clearing] but I had decided kind of, you know, just without really giving it a whole lot of thought, that when I do buy again, uh, I bought this car that I've got, new, but probably what I'm going to do sometime in the future is, uh, I'm going to look around for a good, clean, used car, a year or two --	y	NA	A	D	giving	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	a whole lot of thought	thought	N	I	Indefinite	5	0	0	0	0	0	0	0	it	TRUE	thought	TRUE
dat-3028	US	SWBD	1002	F	1963	A: # and it seems # like all he is, is a medi-, medi-, mediator, of the whole thing. //B: But then if, if you give him too much power, you know, who knows, I mean, we got crooked cops, //A: Well, that's true,	y	NA	A	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	too much power	power	N	I	Indefinite	3	0	0	0	0	0	0	0	him	TRUE	power	TRUE
dat-3029	US	SWBD	1010	M	1932	B: But, since there is much that needs to be done here. //A: I think that, yeah, I think that we need to really address what we've done here and, and then perhaps even a six month tour overseas that gives them much broader outlook. //B: Uh-huh.	y	NA	A	D	gives	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	much broader outlook	outlook	N	I	Indefinite	3	0	0	0	0	0	0	0	them	TRUE	outlook	TRUE
dat-3030	US	SWBD	1011	F	1964	B: Right. Yeah, uh, there's, there's a couple places around here that we'll go back to now and again. Um, [throat_clearing] one being a Chinese food place and, and another being another Mexican food place, and it just seems that, if the, if the help is, is good, and they're like they're supposed to be, that, you know, you're tempted to give the food a second try. //A: Uh-huh. //B: But not the people --	y	NA	A	D	give	NA	the food	food	N	I	Definite	2	0	0	0	0	0	0	a second try	try	N	I	Indefinite	3	0	0	0	0	0	0	0	food	TRUE	try	TRUE
dat-3031	US	SWBD	1018	F	1962	B: Oh there you go. //A: You can do much better. I'm glad you're, you're taking care of it yourself. I, I think trading it in, they just use that as additional, they may give you supposedly a better deal on your new car you're buying, but they just, are going to give you that much less for your trade in. //B: Well that's fact. //A: What I think. So,	y	NA	T	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	that much less	less	D	I	Definite	3	0	0	0	0	0	0	0	you	TRUE	less	TRUE
dat-3032	US	SWBD	1019	M	1941	A: After he pulled all my for wheels off, he says, you're going to need new brakes. So I said, Well, what is that going to cost. So he said, Well, let me figure it out. So he says, Well, probably a couple of hundred dollars. So I says, Well, I said, that isn't too bad, why don't you go ahead and do it. So he, but I says give me an est-, a written estimate. So he went around, and he says, Well, your back drum is no good, I can't turn it down, because it's oversize, and you need new this, and you need new that, and he come up with a bill of seven hundred and forty-eight dollars. I've got a [laughter],	y	NA	C	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	a written estimate	estimate	N	I	Indefinite	3	0	0	0	0	0	0	0	me	TRUE	estimate	TRUE
dat-3033	US	SWBD	1022	F	1959	jugs [laughter] before you take them up there. //B: You're supposed to what. //A: Every time he turns around I'm giving him some new rule, //B: But what are you supposed to do with them. //A: where you're supposed to squish up the, you know, like collapse the	y	NA	C	D	giving	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	some new rule	rule	N	I	Indefinite	3	0	0	0	0	0	0	0	him	TRUE	rule	TRUE
dat-3034	US	SWBD	1022	F	1959	A: Uh-huh. I used to live in Virginia, and I know when they first reinstated capital punishment it was only, um, if someone killed a police officer or someone committed rape and then murder. Those were the only two circumstances where you could give someone the death penalty, which I think is a little too limited. //B: I tend to agree with you there. Um, my belief is that, is that, um, any crime that's freely committed, you know freedom of choice --	y	NA	A	D	give	NA	someone	someone	I	A	Indefinite	1	0	0	0	0	0	0	the death penalty	penalty	N	I	Definite	3	0	0	0	0	0	0	0	someone	TRUE	penalty	TRUE
